age,gender,sleep_hours,daily_steps,heart_rate,calories_burned,stress_level,water_intake,exercise_minutes,wellness_score
38.0,Female,4.9,9388.0,97.0,1594.0,2.0,1.96,76.0,64.19
,Female,7.6,12435.0,70.0,1636.0,8.0,2.31,104.0,70.94
57.0,Male,7.3,15418.0,57.0,2068.0,2.0,,47.0,77.79
45.0,Female,8.2,1285.0,64.0,2589.0,8.0,2.32,15.0,45.41
34.0,Female,6.4,10751.0,90.0,2962.0,9.0,3.55,11.0,59.64
26.0,Female,4.9,2418.0,99.0,2039.0,5.0,1.41,24.0,40.92
33.0,Female,3.7,11615.0,107.0,,2.0,1.32,94.0,67.08
26.0,Female,10.0,11687.0,65.0,3197.0,3.0,1.49,52.0,85.88
28.0,Male,7.5,15564.0,86.0,1907.0,6.0,1.87,105.0,72.51
57.0,Male,7.0,4434.0,78.0,1536.0,8.0,1.74,43.0,54.46
25.0,Male,7.2,14548.0,93.0,2944.0,6.0,1.37,102.0,70.28
20.0,Male,4.9,12770.0,91.0,1786.0,5.0,2.07,115.0,70.93
48.0,Male,5.8,12374.0,56.0,2020.0,7.0,3.19,42.0,73.7
34.0,Male,9.1,11897.0,60.0,3098.0,10.0,2.0,68.0,70.07
43.0,Male,7.7,10434.0,86.0,1816.0,8.0,2.03,69.0,72.45
25.0,Male,5.8,2269.0,82.0,2180.0,2.0,2.34,113.0,65.4
29.0,Female,5.2,14860.0,103.0,3440.0,2.0,2.55,48.0,79.49
43.0,Female,6.1,7793.0,101.0,2899.0,4.0,3.06,50.0,66.47
57.0,Male,6.4,2955.0,55.0,2764.0,3.0,2.27,100.0,66.43
41.0,Male,9.5,11498.0,85.0,3596.0,8.0,2.1,117.0,75.27
48.0,Male,6.6,17113.0,75.0,3095.0,10.0,1.41,3.0,62.29
47.0,Male,5.3,13186.0,79.0,2411.0,6.0,2.62,9.0,65.5
33.0,Male,6.7,5332.0,55.0,2861.0,9.0,1.51,121.0,56.59
33.0,Male,7.1,14910.0,100.0,2572.0,5.0,1.49,57.0,69.29
42.0,Male,5.1,15423.0,61.0,2199.0,7.0,2.24,72.0,68.8
19.0,Other,7.3,6751.0,106.0,3545.0,8.0,3.18,117.0,67.6
57.0,Female,8.4,9983.0,106.0,2705.0,3.0,2.61,51.0,74.46
53.0,Female,7.0,15256.0,99.0,3042.0,8.0,2.07,58.0,72.34
35.0,Male,5.8,3845.0,58.0,2301.0,6.0,1.41,110.0,59.8
39.0,Male,6.1,7151.0,75.0,1832.0,6.0,3.17,95.0,62.18
36.0,Other,4.6,8866.0,53.0,1669.0,3.0,2.06,90.0,68.45
55.0,Male,6.6,1317.0,87.0,3169.0,4.0,1.9,46.0,59.25
61.0,Female,7.2,4006.0,102.0,2546.0,9.0,2.49,91.0,55.65
24.0,Other,5.6,11448.0,82.0,,7.0,1.79,107.0,73.08
41.0,Female,9.3,5627.0,53.0,1666.0,2.0,1.57,118.0,65.12
18.0,Male,7.8,5260.0,69.0,3132.0,6.0,1.64,82.0,75.84
43.0,Female,4.5,6174.0,61.0,1979.0,7.0,1.64,113.0,62.25
32.0,Male,4.5,3289.0,77.0,2716.0,8.0,1.31,105.0,61.01
37.0,Male,5.5,11899.0,73.0,2170.0,9.0,1.23,95.0,66.6
44.0,Male,8.8,5540.0,100.0,1900.0,7.0,2.78,69.0,61.69
36.0,Female,8.0,12147.0,64.0,1759.0,1.0,2.57,56.0,83.32
40.0,Female,8.9,15108.0,69.0,3191.0,5.0,1.52,82.0,89.68
61.0,Male,6.8,9242.0,65.0,1608.0,3.0,,115.0,71.77
64.0,Male,6.5,16555.0,103.0,1404.0,1.0,2.32,68.0,66.35
18.0,Female,5.2,4497.0,69.0,2074.0,10.0,1.87,90.0,56.44
39.0,Female,7.3,17356.0,109.0,3353.0,2.0,1.24,73.0,72.77
66.0,Male,6.5,6607.0,90.0,2944.0,3.0,2.34,84.0,75.08
48.0,Male,6.5,6287.0,69.0,3200.0,4.0,3.41,89.0,77.24
29.0,Female,8.9,17655.0,86.0,1850.0,5.0,2.11,6.0,67.23
51.0,Female,6.6,8859.0,59.0,3534.0,7.0,2.8,15.0,60.26
26.0,Female,8.5,13757.0,104.0,1658.0,4.0,1.95,5.0,57.49
19.0,Male,4.7,14682.0,107.0,1478.0,8.0,2.75,99.0,59.04
54.0,Male,10.0,8730.0,69.0,2449.0,2.0,1.99,116.0,85.32
47.0,Male,6.3,6540.0,61.0,2362.0,10.0,0.7,46.0,40.67
61.0,Male,7.7,9454.0,76.0,2040.0,9.0,1.59,9.0,55.97
37.0,Female,7.9,7670.0,96.0,1772.0,6.0,2.19,1.0,51.49
66.0,Male,6.2,8195.0,88.0,2106.0,1.0,2.86,57.0,69.25
42.0,Female,7.9,5186.0,54.0,2222.0,8.0,1.99,83.0,60.74
60.0,Female,7.9,16569.0,52.0,2723.0,8.0,2.12,43.0,68.17
23.0,Other,5.9,10815.0,65.0,2191.0,7.0,1.69,79.0,72.74
23.0,Female,5.9,14582.0,95.0,1937.0,3.0,3.19,19.0,62.74
62.0,Other,6.9,12275.0,67.0,2714.0,5.0,3.15,94.0,78.9
65.0,Male,6.6,7130.0,103.0,2681.0,5.0,1.63,42.0,58.53
71.0,Male,8.6,6549.0,69.0,2362.0,7.0,1.04,129.0,63.46
36.0,Male,7.7,17703.0,103.0,1642.0,4.0,0.83,100.0,68.53
19.0,Other,6.7,1607.0,105.0,3524.0,5.0,2.52,59.0,62.9
73.0,Female,7.6,6154.0,94.0,,10.0,2.19,123.0,49.71
52.0,Male,4.1,13563.0,62.0,2011.0,5.0,1.55,126.0,65.84
32.0,Male,6.0,10370.0,56.0,2996.0,6.0,2.29,25.0,61.78
61.0,Male,7.2,11558.0,62.0,2321.0,10.0,1.24,75.0,57.16
69.0,Male,8.2,1562.0,88.0,1761.0,10.0,2.66,85.0,51.14
34.0,Female,7.1,4879.0,92.0,2941.0,6.0,1.83,46.0,54.67
61.0,Male,8.7,11270.0,109.0,1603.0,3.0,1.34,129.0,66.02
62.0,Female,7.9,6486.0,107.0,2008.0,2.0,1.84,88.0,67.06
46.0,Female,6.2,9103.0,69.0,2857.0,9.0,1.82,98.0,71.01
54.0,Male,6.6,17279.0,74.0,2992.0,6.0,2.36,25.0,72.66
33.0,Male,7.3,11920.0,96.0,3580.0,6.0,2.92,117.0,80.24
70.0,Other,6.2,11787.0,96.0,2959.0,10.0,2.88,125.0,65.82
74.0,Female,8.8,4500.0,70.0,1909.0,4.0,2.21,117.0,67.94
73.0,Male,5.4,11204.0,53.0,2966.0,2.0,1.97,57.0,76.11
60.0,Male,7.2,17328.0,57.0,3053.0,7.0,1.7,121.0,74.04
20.0,Female,7.8,11946.0,99.0,2885.0,10.0,0.86,1.0,48.35
38.0,Female,6.4,14390.0,72.0,3041.0,2.0,2.09,26.0,84.16
43.0,Female,,17234.0,93.0,3198.0,10.0,1.5,85.0,70.21
72.0,Female,6.7,16341.0,98.0,2650.0,6.0,2.95,100.0,78.96
49.0,Female,7.9,6909.0,104.0,3588.0,6.0,1.96,15.0,56.27
48.0,Male,6.2,6165.0,80.0,2817.0,10.0,2.62,38.0,54.71
26.0,Female,5.4,5919.0,88.0,1521.0,4.0,1.76,11.0,47.8
63.0,Male,8.3,14140.0,63.0,1779.0,8.0,1.63,13.0,53.01
37.0,Female,7.3,7529.0,106.0,2493.0,1.0,2.52,3.0,67.26
23.0,Other,8.1,15018.0,103.0,2357.0,7.0,2.29,128.0,73.88
74.0,Other,7.8,14655.0,74.0,3188.0,1.0,2.33,114.0,98.33
28.0,Female,9.6,12387.0,73.0,2879.0,1.0,2.03,79.0,92.0
18.0,Female,8.2,3232.0,94.0,1400.0,4.0,2.65,4.0,44.67
,Female,5.9,13159.0,76.0,2402.0,4.0,2.55,94.0,72.75
43.0,Other,7.4,4674.0,94.0,2599.0,8.0,0.7,69.0,52.69
23.0,Female,6.1,10484.0,57.0,3557.0,9.0,1.92,100.0,70.6
66.0,Male,6.2,5034.0,67.0,2851.0,10.0,2.81,63.0,57.71
47.0,Male,5.0,2241.0,97.0,1796.0,7.0,1.39,1.0,33.45
36.0,Female,6.4,11891.0,105.0,1821.0,2.0,0.92,118.0,66.34
18.0,Female,7.5,8782.0,53.0,2095.0,7.0,2.0,114.0,61.18
45.0,Female,6.7,11978.0,97.0,2281.0,5.0,2.46,118.0,71.98
26.0,Female,5.4,9441.0,56.0,1639.0,6.0,1.78,86.0,66.82
73.0,Male,,7447.0,,3136.0,6.0,3.01,119.0,60.22
34.0,Male,9.5,1461.0,66.0,1549.0,9.0,3.39,9.0,45.93
45.0,Female,7.2,5840.0,73.0,1546.0,4.0,0.75,52.0,62.21
19.0,Male,5.7,15993.0,93.0,1679.0,10.0,1.83,41.0,56.37
25.0,Female,7.4,13878.0,100.0,1696.0,6.0,0.7,61.0,63.7
29.0,Female,9.6,8993.0,76.0,2640.0,7.0,2.56,5.0,61.05
20.0,Female,7.6,1733.0,70.0,3199.0,10.0,1.62,107.0,60.26
59.0,Male,3.5,17747.0,108.0,3473.0,9.0,1.77,38.0,45.5
71.0,Female,10.0,13610.0,107.0,3180.0,5.0,2.9,15.0,67.12
74.0,Male,4.4,1571.0,82.0,2908.0,3.0,1.17,25.0,49.99
33.0,Male,6.5,4732.0,53.0,2698.0,2.0,0.99,14.0,56.13
62.0,Male,5.3,4057.0,108.0,2080.0,4.0,0.7,89.0,43.74
46.0,Male,5.8,16366.0,87.0,2315.0,7.0,2.99,119.0,73.46
20.0,Other,7.2,17233.0,84.0,3319.0,8.0,2.83,10.0,64.4
23.0,Female,4.1,8150.0,58.0,1632.0,1.0,1.89,3.0,61.13
49.0,Male,6.7,4188.0,109.0,3215.0,5.0,1.21,114.0,60.24
42.0,Female,8.3,11990.0,93.0,3185.0,10.0,2.68,49.0,69.0
18.0,Female,5.7,5779.0,64.0,1526.0,9.0,4.03,15.0,42.78
71.0,Female,5.0,3232.0,73.0,,10.0,1.94,25.0,36.69
59.0,Female,6.6,5551.0,71.0,2082.0,10.0,1.26,87.0,48.84
46.0,Female,6.4,5465.0,102.0,3409.0,1.0,2.97,10.0,61.07
74.0,Male,6.0,2101.0,79.0,2365.0,7.0,1.31,52.0,48.29
73.0,Male,5.3,12970.0,102.0,3106.0,6.0,1.84,126.0,74.44
73.0,Female,7.5,7116.0,91.0,2721.0,5.0,0.7,56.0,64.97
32.0,Other,7.6,10445.0,73.0,1578.0,8.0,1.89,21.0,53.99
68.0,Female,5.4,10448.0,75.0,2867.0,10.0,1.21,98.0,58.31
46.0,Male,5.6,14144.0,98.0,2798.0,5.0,2.98,56.0,72.33
59.0,Male,7.0,14006.0,80.0,3315.0,7.0,1.42,51.0,71.9
66.0,Female,5.5,10665.0,91.0,3425.0,5.0,2.65,33.0,73.6
27.0,Male,7.0,15279.0,59.0,2692.0,7.0,2.03,97.0,71.17
43.0,Female,8.7,10764.0,76.0,3334.0,10.0,2.19,63.0,77.24
25.0,Female,6.7,1639.0,85.0,1706.0,9.0,2.47,62.0,52.71
33.0,Male,5.2,15618.0,71.0,2749.0,3.0,2.06,99.0,82.95
41.0,Male,7.3,14128.0,101.0,2670.0,9.0,1.65,47.0,63.04
66.0,Male,6.6,8334.0,64.0,1778.0,6.0,1.53,85.0,63.64
67.0,Male,6.6,7692.0,101.0,2585.0,6.0,2.46,22.0,53.22
40.0,Female,7.4,16236.0,55.0,2896.0,2.0,0.77,74.0,84.45
36.0,Female,7.7,8353.0,76.0,2313.0,5.0,3.27,55.0,77.3
48.0,Male,6.8,7453.0,82.0,2865.0,4.0,2.19,66.0,77.47
69.0,Female,6.7,13504.0,,3039.0,1.0,1.86,47.0,81.77
73.0,,,6720.0,83.0,2695.0,9.0,2.29,17.0,51.35
30.0,Male,8.4,7985.0,104.0,2275.0,2.0,1.68,119.0,71.73
28.0,Female,7.9,14294.0,77.0,1984.0,8.0,1.98,52.0,78.57
58.0,Female,7.0,4951.0,83.0,2853.0,8.0,1.31,97.0,63.85
35.0,Female,5.5,1393.0,107.0,3380.0,,2.36,117.0,47.31
29.0,Male,8.3,6854.0,105.0,2416.0,9.0,2.05,57.0,60.84
19.0,Female,7.0,4092.0,52.0,2505.0,2.0,2.23,106.0,75.67
40.0,Male,6.0,7277.0,94.0,3406.0,1.0,3.14,57.0,82.52
40.0,Other,6.5,2405.0,101.0,2053.0,9.0,1.54,8.0,31.69
50.0,Female,5.5,11101.0,106.0,3176.0,2.0,2.01,114.0,78.34
29.0,Female,8.2,9803.0,98.0,1961.0,3.0,0.94,109.0,65.8
58.0,Male,7.7,5774.0,56.0,1967.0,7.0,2.49,73.0,68.66
56.0,Male,7.0,11751.0,96.0,2018.0,6.0,2.09,107.0,70.86
44.0,Female,6.7,3628.0,100.0,1515.0,,2.11,87.0,57.95
28.0,Male,5.9,1374.0,82.0,2414.0,3.0,1.99,104.0,58.1
46.0,Female,4.0,9211.0,53.0,2178.0,9.0,1.7,7.0,45.95
56.0,Female,5.0,3912.0,63.0,1907.0,6.0,3.85,105.0,61.57
39.0,Other,5.8,15580.0,67.0,3064.0,10.0,2.13,27.0,63.97
33.0,Male,5.6,6282.0,102.0,2538.0,6.0,2.31,127.0,59.7
46.0,Female,7.2,8403.0,59.0,1830.0,7.0,1.3,125.0,58.77
38.0,Male,7.9,6143.0,95.0,1822.0,4.0,2.72,7.0,52.13
40.0,Male,6.6,8484.0,62.0,3180.0,1.0,2.01,84.0,82.85
37.0,Female,8.6,2831.0,100.0,1996.0,6.0,2.41,49.0,57.3
35.0,Male,5.8,16888.0,52.0,2268.0,8.0,2.73,33.0,60.44
58.0,Other,6.6,4103.0,65.0,1663.0,5.0,2.03,125.0,60.14
44.0,Female,6.7,7845.0,57.0,3169.0,9.0,1.63,52.0,69.66
44.0,Other,8.2,15430.0,84.0,2186.0,7.0,0.7,71.0,70.03
55.0,Other,6.9,8365.0,97.0,2950.0,6.0,1.83,40.0,57.04
38.0,Female,7.0,12969.0,76.0,2293.0,6.0,1.62,88.0,77.63
23.0,Male,4.6,2348.0,82.0,3163.0,3.0,1.3,32.0,62.04
66.0,Female,5.6,6174.0,89.0,2288.0,9.0,3.12,47.0,51.74
21.0,Male,8.2,13965.0,78.0,3370.0,1.0,2.79,91.0,92.04
50.0,Female,4.1,5625.0,95.0,2994.0,1.0,0.82,27.0,60.47
33.0,Female,8.5,8154.0,68.0,2457.0,8.0,2.21,102.0,75.13
30.0,Female,7.4,2547.0,62.0,2463.0,1.0,1.53,127.0,76.1
20.0,Male,5.8,9676.0,62.0,2764.0,6.0,2.36,91.0,71.68
69.0,Male,5.7,7061.0,62.0,2924.0,2.0,1.54,47.0,65.8
42.0,Male,9.3,15654.0,54.0,2954.0,7.0,1.72,23.0,71.43
37.0,Male,8.6,7887.0,54.0,1472.0,2.0,2.77,72.0,77.09
60.0,Male,6.6,15096.0,55.0,1982.0,3.0,2.67,56.0,77.7
20.0,Male,7.0,16390.0,61.0,2360.0,6.0,3.16,31.0,79.54
50.0,Male,6.0,15295.0,88.0,2581.0,4.0,1.95,47.0,70.23
46.0,Female,7.0,13684.0,65.0,1597.0,3.0,1.08,125.0,71.54
49.0,Male,5.9,11010.0,85.0,1839.0,1.0,2.74,21.0,69.47
25.0,Female,6.7,9249.0,56.0,2416.0,1.0,2.75,33.0,69.55
72.0,Male,9.2,2565.0,98.0,2383.0,2.0,2.54,45.0,65.64
31.0,Female,6.7,3465.0,72.0,2753.0,3.0,1.58,118.0,70.49
56.0,Male,5.4,7587.0,77.0,1553.0,2.0,1.35,46.0,68.59
60.0,Female,5.0,12223.0,91.0,3152.0,6.0,2.48,37.0,69.83
37.0,Female,7.0,1283.0,109.0,2062.0,9.0,1.48,38.0,39.23
25.0,Female,5.8,16925.0,97.0,2610.0,8.0,1.88,123.0,65.32
34.0,Male,,17878.0,75.0,3484.0,4.0,4.13,45.0,86.37
63.0,Female,4.7,2511.0,72.0,,5.0,3.59,47.0,57.46
69.0,Male,7.7,2819.0,71.0,2089.0,8.0,2.65,47.0,60.49
71.0,Male,5.4,15456.0,56.0,1981.0,10.0,1.64,113.0,50.61
30.0,Male,6.9,4557.0,71.0,2835.0,6.0,1.59,92.0,80.79
52.0,Female,6.4,4225.0,96.0,3506.0,2.0,2.6,77.0,72.12
26.0,Male,9.0,4345.0,68.0,2631.0,9.0,3.15,27.0,62.11
58.0,Female,7.0,12981.0,74.0,1836.0,6.0,1.74,14.0,63.4
41.0,,9.3,,56.0,3481.0,1.0,1.78,11.0,64.95
58.0,Male,7.5,4288.0,66.0,1493.0,3.0,2.16,38.0,60.3
57.0,Male,8.7,7880.0,55.0,2302.0,6.0,1.13,102.0,67.01
74.0,Male,6.5,11280.0,79.0,1676.0,9.0,1.15,98.0,58.55
45.0,Female,7.2,17833.0,69.0,1473.0,9.0,1.28,101.0,70.12
37.0,Female,8.4,5192.0,108.0,3594.0,2.0,2.48,86.0,67.07
48.0,Female,8.0,5482.0,86.0,1587.0,8.0,2.29,67.0,54.77
27.0,Male,7.5,10300.0,73.0,3393.0,10.0,2.9,46.0,75.28
24.0,Male,6.4,8217.0,83.0,2598.0,8.0,0.88,94.0,66.66
47.0,Female,6.6,11282.0,107.0,2104.0,8.0,1.04,25.0,43.62
65.0,Male,8.3,5340.0,62.0,3298.0,8.0,2.42,8.0,63.26
48.0,Male,8.5,11591.0,66.0,1408.0,6.0,1.49,107.0,69.66
62.0,Female,6.0,16747.0,83.0,2918.0,7.0,1.54,61.0,69.1
28.0,Male,5.8,12671.0,58.0,3087.0,6.0,2.81,80.0,78.51
43.0,Male,5.6,13549.0,82.0,2200.0,10.0,1.71,124.0,59.56
52.0,Male,7.9,2359.0,61.0,2061.0,4.0,1.79,88.0,57.59
37.0,Female,5.6,16358.0,102.0,1420.0,8.0,1.92,99.0,54.4
18.0,Male,7.9,13016.0,96.0,1448.0,1.0,1.97,62.0,69.49
22.0,Female,7.5,11735.0,54.0,1496.0,5.0,2.58,41.0,66.66
70.0,Male,6.1,3797.0,83.0,2404.0,10.0,1.25,45.0,42.29
52.0,Male,8.8,10503.0,64.0,2567.0,3.0,1.97,117.0,82.82
33.0,Male,4.9,12574.0,85.0,2333.0,8.0,2.91,49.0,62.33
32.0,Female,9.0,11675.0,83.0,2945.0,,3.59,121.0,86.34
20.0,Male,7.2,3283.0,108.0,2195.0,2.0,1.15,4.0,51.37
71.0,Female,4.1,1890.0,62.0,3138.0,2.0,2.33,38.0,66.07
24.0,Male,8.9,9254.0,81.0,2837.0,2.0,1.97,122.0,83.74
61.0,Male,8.1,13249.0,107.0,3461.0,5.0,2.03,75.0,77.53
31.0,Male,6.2,7697.0,58.0,2997.0,4.0,1.55,47.0,68.4
37.0,Female,5.5,12751.0,66.0,1681.0,9.0,2.63,22.0,49.91
33.0,Male,4.8,17451.0,93.0,2630.0,8.0,2.59,62.0,66.57
64.0,Female,9.9,16143.0,58.0,2846.0,,3.87,124.0,85.64
19.0,Female,5.6,11797.0,64.0,1430.0,6.0,1.18,46.0,63.81
38.0,Female,5.2,13433.0,107.0,1496.0,8.0,0.88,62.0,48.92
33.0,Female,7.1,2681.0,85.0,1449.0,7.0,3.54,46.0,57.19
33.0,Female,4.7,2631.0,55.0,1777.0,1.0,2.06,111.0,68.32
28.0,Female,5.5,12974.0,101.0,3339.0,1.0,1.78,89.0,82.25
70.0,Male,8.1,14657.0,82.0,1928.0,,2.23,80.0,75.77
39.0,Female,7.4,4461.0,79.0,1810.0,10.0,1.12,87.0,52.54
41.0,Female,6.3,11152.0,109.0,2381.0,1.0,2.36,53.0,68.65
39.0,Male,6.8,6007.0,70.0,2275.0,2.0,2.04,105.0,78.03
73.0,Female,6.2,3023.0,73.0,3585.0,2.0,2.85,79.0,69.94
37.0,Female,6.7,7557.0,85.0,1627.0,4.0,2.7,9.0,60.37
37.0,Male,5.8,8722.0,66.0,3249.0,9.0,2.76,48.0,64.23
36.0,Female,6.0,14240.0,59.0,1904.0,10.0,2.23,113.0,60.47
36.0,Male,6.0,15724.0,60.0,2081.0,4.0,3.22,33.0,71.62
23.0,Male,5.9,17060.0,69.0,2467.0,8.0,2.5,124.0,77.91
52.0,Male,8.2,2955.0,56.0,3545.0,1.0,1.73,105.0,80.55
19.0,Female,7.8,16728.0,81.0,1918.0,6.0,1.53,128.0,73.16
30.0,Male,5.6,9898.0,109.0,2156.0,7.0,1.61,103.0,65.57
29.0,Other,5.2,4067.0,66.0,2849.0,,2.51,16.0,59.18
34.0,Male,6.6,12075.0,54.0,2874.0,9.0,1.17,24.0,59.15
61.0,Male,9.6,2214.0,54.0,2208.0,1.0,2.21,63.0,70.47
52.0,Female,5.5,8955.0,61.0,1688.0,5.0,1.52,46.0,65.09
74.0,Male,6.6,15119.0,85.0,3134.0,1.0,1.22,122.0,81.68
38.0,Female,6.9,,79.0,3381.0,1.0,1.34,110.0,84.95
70.0,Male,6.7,6042.0,75.0,2724.0,2.0,2.08,98.0,79.96
20.0,Other,6.2,4132.0,95.0,3320.0,10.0,2.63,122.0,61.94
46.0,Female,8.3,10991.0,74.0,1958.0,3.0,1.63,7.0,63.05
63.0,Male,7.4,3843.0,87.0,3300.0,8.0,0.7,91.0,55.77
48.0,Male,7.9,17640.0,109.0,3178.0,8.0,,113.0,75.01
71.0,Male,7.6,6706.0,61.0,3385.0,9.0,2.88,126.0,70.81
35.0,Other,8.0,4331.0,58.0,3450.0,6.0,2.75,109.0,75.53
19.0,Female,8.9,5200.0,64.0,2159.0,10.0,3.24,105.0,74.46
62.0,Male,8.5,7497.0,60.0,1664.0,5.0,2.16,101.0,62.81
21.0,Male,9.8,13659.0,100.0,3047.0,8.0,2.01,16.0,55.84
61.0,Female,8.4,15775.0,102.0,2873.0,8.0,3.05,53.0,68.07
59.0,Male,5.9,13571.0,84.0,2824.0,6.0,3.04,113.0,71.19
66.0,Female,7.9,12119.0,59.0,2787.0,4.0,2.53,82.0,87.14
45.0,Female,7.7,5738.0,101.0,1489.0,2.0,2.72,33.0,69.07
69.0,Male,9.3,16950.0,105.0,2873.0,1.0,,93.0,80.45
27.0,Female,5.5,17995.0,75.0,2465.0,5.0,1.92,3.0,63.55
42.0,Male,7.5,11812.0,90.0,1468.0,4.0,3.29,51.0,75.21
24.0,Male,5.9,14355.0,87.0,3282.0,3.0,2.66,98.0,79.44
61.0,Other,7.5,6299.0,82.0,1461.0,8.0,1.08,101.0,60.49
58.0,Female,,8713.0,72.0,1913.0,2.0,1.73,66.0,73.43
63.0,Female,7.4,14725.0,68.0,2048.0,5.0,3.18,35.0,70.61
61.0,Female,5.0,8326.0,67.0,3122.0,5.0,2.42,64.0,69.56
35.0,Male,7.8,13955.0,72.0,1576.0,10.0,2.23,23.0,52.65
21.0,Female,7.1,15645.0,96.0,2245.0,2.0,,121.0,84.75
70.0,Female,7.0,16884.0,99.0,2205.0,9.0,2.04,111.0,56.93
46.0,Male,9.3,6099.0,58.0,2312.0,7.0,1.73,93.0,66.91
,Male,6.3,9199.0,55.0,3319.0,8.0,1.52,44.0,66.35
70.0,Female,7.2,7681.0,79.0,2115.0,8.0,2.81,18.0,58.04
74.0,Female,6.9,9647.0,96.0,2179.0,8.0,2.27,7.0,57.68
43.0,Male,7.1,13677.0,84.0,2299.0,5.0,2.59,49.0,75.3
61.0,Female,9.7,6640.0,100.0,2264.0,6.0,2.48,108.0,67.25
20.0,Male,6.9,5114.0,93.0,3499.0,4.0,3.09,48.0,74.69
23.0,Male,6.1,5715.0,92.0,1988.0,10.0,2.42,103.0,58.38
33.0,Male,9.2,14070.0,83.0,1649.0,3.0,2.68,22.0,71.65
55.0,Female,6.4,17941.0,55.0,,6.0,2.22,104.0,72.85
25.0,Male,4.7,2932.0,62.0,1583.0,3.0,1.44,10.0,49.87
19.0,Female,5.8,17617.0,95.0,3154.0,4.0,1.94,44.0,74.72
56.0,Male,5.2,1739.0,69.0,3362.0,10.0,2.51,19.0,34.64
61.0,Female,4.5,10098.0,93.0,3227.0,2.0,2.57,78.0,77.51
60.0,Female,6.3,3447.0,71.0,3170.0,9.0,3.12,24.0,58.83
63.0,Male,6.7,17245.0,52.0,2326.0,9.0,1.78,1.0,42.71
63.0,Other,8.3,14000.0,91.0,2936.0,4.0,2.26,41.0,80.06
,Male,7.6,7183.0,103.0,2273.0,4.0,2.01,0.0,44.62
47.0,Male,7.6,12731.0,77.0,3279.0,1.0,3.24,49.0,88.57
66.0,Female,5.6,15479.0,59.0,1829.0,8.0,2.36,33.0,55.44
37.0,Female,8.0,4853.0,76.0,1709.0,7.0,2.38,121.0,59.8
23.0,Male,8.6,11865.0,107.0,3546.0,10.0,2.08,68.0,68.74
60.0,Female,7.3,6234.0,70.0,2193.0,3.0,1.94,57.0,78.65
33.0,Male,7.3,13246.0,56.0,2084.0,4.0,1.09,78.0,82.01
73.0,Female,5.2,10734.0,96.0,2870.0,7.0,1.22,17.0,50.67
41.0,Female,8.2,13265.0,65.0,2153.0,4.0,2.23,17.0,75.52
66.0,Other,9.1,11897.0,54.0,3044.0,4.0,2.14,20.0,72.84
20.0,Male,7.2,11881.0,92.0,2345.0,2.0,2.23,112.0,80.85
55.0,Female,6.0,2621.0,71.0,3124.0,10.0,2.76,96.0,56.71
43.0,Female,6.6,15519.0,59.0,1576.0,5.0,2.17,124.0,75.0
44.0,Male,6.3,4081.0,55.0,3000.0,8.0,1.86,105.0,60.47
33.0,Male,6.3,7785.0,62.0,2122.0,7.0,1.95,15.0,55.84
73.0,Other,7.6,9785.0,60.0,2330.0,6.0,2.27,21.0,70.21
40.0,Male,7.2,15466.0,52.0,3447.0,4.0,1.83,107.0,76.83
66.0,Female,8.1,11771.0,73.0,2460.0,4.0,2.85,71.0,82.3
42.0,Male,7.3,4281.0,99.0,1563.0,5.0,2.09,79.0,50.69
20.0,Female,5.7,6010.0,74.0,2408.0,2.0,2.28,30.0,64.11
68.0,Male,6.1,4559.0,54.0,1929.0,6.0,1.53,65.0,53.34
28.0,Other,6.1,11128.0,103.0,2444.0,1.0,2.85,117.0,76.75
33.0,Female,6.6,13251.0,88.0,1879.0,3.0,3.11,63.0,80.55
67.0,Male,9.1,13112.0,107.0,2814.0,7.0,1.15,89.0,64.05
68.0,Female,9.3,13802.0,85.0,1917.0,1.0,2.38,97.0,82.54
70.0,Female,7.9,12991.0,79.0,2423.0,1.0,2.02,120.0,88.16
42.0,Male,7.0,16358.0,81.0,3500.0,3.0,2.3,27.0,84.2
61.0,Male,5.0,16430.0,52.0,2803.0,8.0,2.42,118.0,71.78
36.0,Female,7.1,5814.0,73.0,2958.0,9.0,0.7,79.0,62.39
60.0,Female,5.8,6313.0,77.0,3099.0,1.0,2.63,108.0,76.86
46.0,Male,8.9,2141.0,69.0,3423.0,3.0,2.88,33.0,75.15
20.0,Female,4.7,5690.0,100.0,3349.0,1.0,2.96,15.0,62.59
41.0,Male,7.3,9725.0,107.0,3286.0,1.0,1.44,11.0,71.01
44.0,Male,,12266.0,79.0,2150.0,10.0,2.08,49.0,62.89
32.0,Female,6.8,15905.0,97.0,2774.0,5.0,1.72,71.0,69.98
39.0,Male,7.7,11178.0,64.0,,8.0,0.76,37.0,65.65
46.0,Male,8.1,17520.0,105.0,2631.0,7.0,1.67,34.0,63.57
20.0,Female,6.7,10493.0,92.0,1679.0,5.0,1.34,106.0,65.83
26.0,Male,7.8,15611.0,94.0,2520.0,8.0,2.33,96.0,72.65
61.0,Male,5.9,14776.0,86.0,1875.0,3.0,0.96,82.0,71.02
38.0,Female,7.1,9431.0,100.0,2916.0,5.0,1.41,84.0,69.38
52.0,Female,8.1,15856.0,82.0,3291.0,4.0,1.74,110.0,75.28
50.0,Female,7.2,15704.0,107.0,2944.0,6.0,2.64,29.0,63.55
